Country,Region,Year,BirthRate,DeathRate,FertilityRate,LifeExpectancyFemale,LifeExpectancyMale,LifeExpectancyTotal,PopulationGrowth,PopulationTotal,MobileCellularSubscriptions,MobileCellularSubscriptionsPerHundred,TelephoneLines,TelephoneLinesPerHundred,AgriculturalLand,AgriculturalLandPercent,ArableLand,ArableLandPercent,LandArea,RuralPopulation,RuralPopulationGrowth,SurfaceArea,PopulationDensity,UrbanPopulationPercent,UrbanPopulationPercentGrowth
Poland,Europe,1999,10.2,9.7,1.44,77.3,68.9,72.99756098,0.035753301,38663481,1928042,5.017180998,8812342,22.93161396,184430,60.21417611,0.363573057,45.89441379,306290,14836338,-0.078842822,312690,126.2316138,61.627,0.107174744
Poland,Europe,2000,9.9,9.9,1.37,77.5,68.8,73.04390244,-0.008302753,38660271,3956500,10.30601103,10175196,26.50465873,184350,60.18805707,0.363991241,45.94338699,306290,14817709,-0.125642227,312690,126.2211336,61.672,0.064690984
Poland,Europe,2001,9.8,9.5,1.37,78,69.7,73.74878049,-1.044335398,38258629,6747000,17.59256113,10945567,28.54017439,184130,60.11622972,0.365747555,45.68546149,306290,14646934,-1.159198924,312690,124.9098208,61.716,-0.973016273
Poland,Europe,2002,9.6,9.5,1.31,78.4,70.2,74.2,-0.027587125,38248076,10004661,26.11177828,11400000,29.7535591,177880,58.07567991,0.355155119,44.3501257,306290,14625682,-0.145200577,312690,124.8753665,61.761,0.045302028
Poland,Europe,2003,9.3,9.4,1.25,78.8,70.4,74.49756098,-0.046318937,38230364,13898471,36.3068767,11861266,30.9851006,168990,55.17320187,0.340305418,42.47608476,306290,14608969,-0.114336934,312690,124.8175389,61.787,-0.004229127
Poland,Europe,2004,9.2,9.6,1.22,78.9,70.5,74.59756098,-0.067492702,38204570,17401222,45.49288418,12292450,32.13676627,161690,52.79845873,0.329463203,41.10175026,306240,14641519,0.222560481,312690,124.7536899,61.676,-0.247301959
Poland,Europe,2005,9.3,9.5,1.23,79.2,70.7,74.84634146,-0.058512735,38182222,23096065,60.42064117,12553477,32.84062152,163270,53.65428853,0.330258412,41.43936904,304300,14675719,0.233309942,312690,125.4755899,61.564,-0.240274328
Poland,Europe,2006,9.5,9.6,1.24,79.4,70.8,74.99512195,-0.043948953,38165445,29166391,76.339145,11836243,30.97979008,159060,51.92439526,0.318114986,39.63372833,306330,14712016,0.247021545,312690,124.5893154,61.452,-0.226039606
Poland,Europe,2007,9.8,9.7,1.27,79.6,70.9,75.14390244,-0.063370574,38141267,36745454,96.20698849,11475613,30.04546271,159570,52.44355342,0.3242682,40.64810859,304270,14745032,0.224163764,312680,125.3533605,61.341,-0.244159823
Poland,Europe,2008,10.2,9.9,1.31,79.7,71,75.24390244,-0.054305021,38120560,41388774,108.3783985,10490569,27.47003493,161770,53.17009039,0.327959505,41.09120789,304250,14779722,0.234989365,312680,125.2935415,61.229,-0.237058174
Poland,Europe,2009,10.9,10,1.39,80,71.3,75.54390244,0.01363738,38125759,43926365,115.0213925,9453928,24.75515476,161540,53.09973046,0.329724583,41.32206955,304220,14824820,0.304669702,312680,125.3229867,61.116,-0.171087005
Poland,Europe,2010,10.9,10.1,1.4,80.1,71.5,75.69512195,0.067763227,38151603,44806632,117.3145306,8493453,22.23790112,161190,52.98816568,0.328662468,41.21959237,304200,14877599,0.35538557,312680,125.4161834,61.004,-0.115663064
Poland,Europe,2011,10.8,9.9,1.38,80.6,72.1,76.24634146,0.084050257,38183683,46952111,122.9152946,7667085,20.07155783,146040,48.00788955,0.286038411,35.90401052,304200,14932875,0.370849946,312680,125.5216404,60.892,-0.099714543
Poland,Europe,2012,10.1,9.7,1.3,81.1,72.6,76.74634146,0.913676501,38534157,50160222,131.2936783,6852599,17.93658187,147790,48.59115568,0.288004224,36.48857472,304150,15113096,1.19964944,312680,126.6945816,60.78,0.729577619
Poland,Europe,2013,10,10,1.3,81.1,72.7,76.79756098,0.004453093,38535873,54086209,141.5464567,5950896,15.57380816,145290,47.44628045,0.283502076,35.67696427,306220,15149222,0.238752479,312680,125.8437496,60.688,-0.14702708
Hungary,Europe,1980,15,12.8,2.01,73.17,66.23,69.61536585,0.180747382,10704152,0,0,561000,5.222153773,66510,73.96574733,0.470565067,56.01645907,89920,3864948,-0.956587306,93030,119.0408363,63.893,0.829241198
Hungary,Europe,1981,13.9,13.6,1.91,72.77,65.53,69.06170732,0.065093729,10711122,0,0,617200,5.73658089,66270,73.70704037,0.469325249,55.91146702,89910,3835546,-0.763643031,93030,119.1315983,64.191,0.530407127
Hungary,Europe,1982,13.3,13.5,1.88,72.95,65.51,69.13926829,0.006777772,10711848,0,0,636600,5.921711734,66010,73.42602892,0.469666859,55.9621802,89900,3816417,-0.499977322,93030,119.1529255,64.372,0.288359649
Hungary,Europe,1983,12.5,13.5,1.8,73.23,65.67,69.35780488,-0.058952116,10705535,0,0,655200,6.112083408,65820,73.2228279,0.468822903,55.83490933,89890,3794791,-0.568268748,93030,119.0959506,64.553,0.221828367
Hungary,Europe,1984,11.9,13.9,1.75,73.02,65.12,68.97365854,-0.150240753,10689463,0,0,676400,6.336915352,65710,73.10858923,0.469621346,55.85224744,89880,3769746,-0.662171168,93030,118.930385,64.734,0.129757081
Hungary,Europe,1985,11.8,13.8,1.75,73.19,65.06,69.02585366,-0.200097849,10668095,0,0,705400,6.640584439,65540,72.91944815,0.471218151,55.93012906,89880,3742901,-0.714664598,93030,118.6926457,64.915,0.079119328
Hungary,Europe,1986,12.2,13.9,1.85,73.08,65.06,68.97219512,-0.181847163,10648713,0,0,738800,6.987626472,65390,72.75255897,0.472921,56.03026257,89880,3716933,-0.696211334,93030,118.4770027,65.095,0.095056836
Hungary,Europe,1987,12.1,13.8,1.84,73.23,65.31,69.17341463,-0.170579145,10630564,0,0,770100,7.315779579,65230,72.57454384,0.474386872,56.10814419,89880,3691570,-0.684702404,93030,118.2750779,65.274,0.104017276
Hungary,Europe,1988,11.9,13.4,1.82,73.8,65.7,69.65121951,-0.167798788,10612741,0,0,812700,7.753022124,65110,72.44103249,0.475654687,56.16377392,89880,3666384,-0.684595157,93030,118.0767802,65.453,0.106054225
Hungary,Europe,1989,11.7,13.2,1.81,74.08,66.16,70.02341463,-0.153272936,10596487,0,0,858200,8.218164595,64970,72.29331256,0.476573038,56.19227773,89870,3641801,-0.672755074,93030,117.9090575,65.632,0.119832749
Hungary,Europe,1990,11.8,13.8,1.82,73.8,65.33,69.46170732,-1.088983893,10481719,0,0,915900,8.798394291,64840,72.14865917,0.481982011,56.2145321,89870,3583700,-1.608255325,93030,116.6320129,65.81,-0.818140805
Hungary,Europe,1991,12.1,14,1.87,73.7,65.14,69.31560976,-1.033117297,10373988,2645,0.025469277,995839,9.58914926,64740,72.03738734,0.487180051,56.23678647,89870,3543962,-1.115047591,93030,115.4332703,65.838,-0.990578862
Hungary,Europe,1992,12.3,14,1.87,73.91,65.06,69.37707317,-0.005668183,10373400,8477,0.081743662,1128129,10.87854138,64600,71.88160677,0.487400467,56.25904084,89870,3556728,0.359571077,93030,115.4267275,65.713,-0.195710409
Hungary,Europe,1993,11.7,14.3,1.77,73.86,64.6,69.11707317,-0.039136583,10369341,23292,0.22472515,1291133,12.45706927,61360,68.27639924,0.457309679,52.76510515,89870,3568401,0.327657519,93030,115.3815623,65.587,-0.231053829
Hungary,Europe,1994,11.3,14.5,1.68,73.88,64.55,69.10121951,-0.114035594,10357523,45712,0.441073865,1497577,14.45008041,61300,68.2172268,0.458410761,52.83774761,89860,3577385,0.251449028,93030,115.2628867,65.461,-0.30633822
Hungary,Europe,1995,11.2,14.2,1.64,74.31,64.86,69.4697561,-0.136883104,10343355,143000,1.380157809,1774100,17.12264314,61220,68.12819942,0.459135358,52.84887603,89860,3585524,0.227254137,93030,115.1052192,65.335,-0.329547515
Hungary,Europe,1996,10.8,14.1,1.57,74.55,65.26,69.79170732,-0.139220004,10328965,265000,2.559893292,2157202,20.83851671,61790,68.76251947,0.465293473,53.48319608,89860,3593550,0.22359439,93030,114.9450812,65.209,-0.332255421
Hungary,Europe,1997,10.2,13.9,1.46,74.79,66.08,70.32878049,-0.171771609,10311238,473100,4.57770369,2651215,25.6530896,61840,68.81816158,0.46657831,53.53883819,89860,3600375,0.189743486,93030,114.7478077,65.083,-0.365186965
Hungary,Europe,1998,9.8,13.5,1.37,75.22,66.4,70.70243902,-0.201458936,10290486,705786,6.844830397,3095300,30.01873589,61950,68.98663697,0.468393815,53.67483296,89800,3606198,0.161602506,93030,114.5933853,64.956,-0.396785895
Hungary,Europe,1999,9.5,13.7,1.32,75.186,66.15,70.55780488,-0.232679337,10266570,1070154,10.40708506,3423000,33.28815493,61930,68.96436526,0.469387536,53.6636971,89800,3610855,0.129055465,93030,114.3270601,64.829,-0.428381368
Hungary,Europe,2000,9.2,14,1.28,75.21,66.36,70.67707317,-0.28326061,10237530,1628153,15.87960141,3725779,36.33803792,61860,68.88641425,0.470328292,53.61915367,89800,3613643,0.077181837,93030,114.0036748,64.702,-0.479352633
Hungary,Europe,2001,9.6,13.3,1.32,75.6,67.1,71.24634146,-0.259764908,10210971,3076279,30.08846831,3798254,37.14996108,58540,65.32024102,0.450691712,51.35014506,89620,3617236,0.099379351,93030,113.9362977,64.575,-0.456240197
Hungary,Europe,2002,9.5,13,1.31,76.5,68.2,72.24878049,-0.229379183,10187576,4967430,48.7187786,3742152,36.70168976,58650,65.44298148,0.452119327,51.39477795,89620,3599271,-0.497887333,93030,113.6752511,64.67,-0.082384825
Hungary,Europe,2003,9.5,13.1,1.3,76.6,68.3,72.34878049,-0.284751377,10158608,6886111,67.7194215,3669200,36.08366194,58490,65.2644499,0.453408577,51.39477795,89620,3547284,-1.454908471,93030,113.3520196,65.081,0.348782884
Hungary,Europe,2004,9.3,13.4,1.27,76.5,68.3,72.3,-0.286433268,10129552,7944586,78.33164715,3602912,35.52381855,58650,65.44298148,0.453820663,51.29435394,89620,3495810,-1.461713176,93030,113.0278063,65.489,0.338511283
Hungary,Europe,2005,9.4,13.1,1.28,76.9,68.6,72.64878049,-0.221439379,10107146,8727188,86.25517302,3564000,35.22479826,58640,65.43182325,0.454925654,51.30551216,89620,3446941,-1.407793744,93030,112.7777951,65.896,0.398121565
Hungary,Europe,2006,9.7,13.5,1.31,76.9,68.6,72.64878049,-0.198878843,10087065,9320000,92.31411681,3415715,33.83247999,58630,65.42796563,0.456128715,51.34471599,89610,3393894,-1.550923632,93030,112.5662872,66.354,0.493748801
Hungary,Europe,2007,9.9,13.1,1.34,77.4,69,73.09756098,-0.155716485,10071370,9965720,98.89553625,3360371,33.34688232,58090,64.82535431,0.456442371,51.30007812,89610,3337350,-1.680085584,93030,112.3911394,66.863,0.608453786
Hungary,Europe,2008,9.7,13.2,1.32,77.3,69.2,73.15121951,-0.154915158,10055780,11029930,109.6328855,3250635,32.30995073,58070,64.80303538,0.456652791,51.24428077,89610,3281402,-1.69063088,93030,112.2171633,67.368,0.59752637
Hungary,Europe,2009,9.9,13,1.35,77.8,69.8,73.70243902,-0.175097367,10038188,12224163,121.6811908,3093996,30.79811006,57900,64.61332441,0.456755741,51.16616449,89610,3225270,-1.725410242,93030,112.0208459,67.87,0.567296147
Hungary,Europe,2010,9.6,13,1.32,77.9,70.1,73.90487805,-0.154908814,10022650,11792475,117.5591879,3068685,30.59172198,57830,63.879377,0.457463844,50.64619463,90530,3170565,-1.710686223,93030,110.7108141,68.366,0.573246962
Hungary,Europe,2011,9,13,1.25,78.1,70.5,74.20731707,-0.226013876,10000023,12011823,119.9427178,2977234,29.72883779,53430,59.01910969,0.43919899,48.51430465,90530,3114107,-1.796737167,93030,110.4608748,68.859,0.492518066
Hungary,Europe,2012,8.8,12.9,1.26,78.7,71.2,74.85853659,-0.283360436,9971727,11689937,116.9434928,2933313,29.34420157,53370,58.95283331,0.440746122,48.54744284,90530,3056534,-1.866083951,93030,110.1483155,69.348,0.424270889
Hungary,Europe,2013,9.1,13,1.34,78.7,71.6,75.06341463,-0.516437607,9920362,11579425,116.070556,2960633,29.67697604,53380,58.96387938,0.443229793,48.56953496,90530,2992775,-2.108054362,93030,109.5809345,69.832,0.179068125
United Kingdom,Europe,1980,13.1,12,1.86,76.4,70.3,73.27560976,0.089728661,56246951,0,0,17326000,30.77646338,184520,76.26999545,0.121411025,28.22717315,241930,12192652,-0.641090279,243610,232.4926673,78.323,0.2929404
United Kingdom,Europe,1981,13.4,11.7,1.9,76.8,70.7,73.67560976,0.119517254,56314216,0,0,18161000,32.25590053,184690,76.34026371,0.122846423,28.59504815,241930,12118256,-0.612039931,243610,232.7707023,78.481,0.321044093
United Kingdom,Europe,1982,13,11.7,1.82,77.1,71.1,74.02682927,0.034821732,56333829,0,0,18797000,33.37688943,183200,75.72438309,0.122608389,28.54958046,241930,12062199,-0.463656291,243610,232.8517712,78.588,0.171068339
United Kingdom,Europe,1983,12.8,11.8,1.78,77.2,71.3,74.17804878,-0.035842794,56313641,0,0,19241000,34.1508517,182810,75.56317943,0.122758889,28.57438102,241930,12085470,0.19273916,243610,232.7683255,78.539,-0.098212658
United Kingdom,Europe,1984,12.8,11.7,1.77,77.4,71.5,74.37804878,0.034101374,56332848,0,0,19871000,35.24524213,182160,75.29450668,0.122468511,28.51651304,241930,12117759,0.266815797,243610,232.8477163,78.489,-0.029582808
United Kingdom,Europe,1985,12.9,11.4,1.77,77.8,71.9,74.77804878,0.158261863,56422072,0,0,20546000,36.40539127,182020,75.2366387,0.122682485,28.61158186,241930,12164599,0.385794972,243610,233.2165172,78.44,0.095812763
United Kingdom,Europe,1986,13.3,11.9,1.79,77.6,71.8,74.62926829,0.226951225,56550268,50000,0.088469175,21175000,37.46669578,181680,75.09610218,0.123606841,28.8926549,241930,12220513,0.458592095,243610,233.746406,78.39,0.163188346
United Kingdom,Europe,1987,13.3,11.7,1.78,77.9,72.1,74.92926829,0.23161023,56681396,130000,0.229588144,21727000,38.37124307,181300,74.93903195,0.122438763,28.68598355,241930,12277190,0.462713595,243610,234.288414,78.34,0.167807267
United Kingdom,Europe,1988,13.7,11.3,1.81,78.2,72.5,75.2804878,0.212637261,56802050,290000,0.510974391,22664000,39.93352963,181160,74.88116397,0.122090664,28.66531641,241930,12331725,0.443214089,243610,234.7871285,78.29,0.148791811
United Kingdom,Europe,1989,13.8,11.4,1.82,78.3,72.6,75.3804878,0.222063894,56928327,560000,0.984128589,23740000,41.72002269,184230,76.15012607,0.120959114,28.46277849,241930,12387604,0.452108511,243610,235.3090853,78.24,0.15817815
United Kingdom,Europe,1990,13.6,11.5,1.79,78.4,72.9,75.58292683,0.26031145,57076711,975000,1.708755296,24797000,43.45846674,183060,75.66651511,0.117420921,27.70222792,241930,12448431,0.489829569,243610,235.9224197,78.19,0.19638445
United Kingdom,Europe,1991,13.9,11.2,1.83,78.8,73.1,75.8804878,0.298930554,57247586,1114000,1.947059624,25368000,44.33842777,182030,75.24077212,0.115638064,27.3632869,241930,12514322,0.527915755,243610,236.6287191,78.14,0.234964714
United Kingdom,Europe,1992,13.8,11.3,1.82,78.9,73.4,76.08292683,0.309247932,57424897,1260000,2.196366801,25911000,45.16671444,181430,74.9927665,0.114358063,27.14421527,241930,12569161,0.437252573,243610,237.3616211,78.112,0.273408736
United Kingdom,Europe,1993,13.6,11,1.79,79.2,73.8,76.43414634,0.270431182,57580402,1507000,2.619945977,26514000,46.09505484,180700,74.69102633,0.11382345,27.09048072,241930,12568650,-0.004065589,243610,238.0043897,78.172,0.347213793
United Kingdom,Europe,1994,13.2,11.4,1.76,79.1,73.8,76.38536585,0.239745439,57718614,2268000,3.932425055,27336000,47.39716548,175340,72.47550944,0.105529215,25.17670401,241930,12564188,-0.035507331,243610,238.5756789,78.232,0.316469262
United Kingdom,Europe,1995,13,10.8,1.74,79.6,74.3,76.88536585,0.254586487,57865745,3940000,6.812778164,28358000,49.03471147,174090,71.95883107,0.102150245,24.43268714,241930,12560917,-0.026037702,243610,239.1838342,78.293,0.332530132
United Kingdom,Europe,1996,12.6,11.1,1.71,79.5,74.3,76.83658537,0.264547417,58019030,5735785,9.889762431,29411411,50.71178009,173790,71.83482826,0.102311259,24.53602282,241930,12559379,-0.012245079,243610,239.8174265,78.353,0.341153614
United Kingdom,Europe,1997,12.6,10.9,1.73,79.7,74.6,77.08780488,0.254626384,58166950,7248355,12.46095848,30677755,52.73944657,174940,72.31017236,0.104836166,25.20563799,241930,12556499,-0.0229337,243610,240.4288431,78.413,0.331173754
United Kingdom,Europe,1998,12.5,10.8,1.72,79.9,74.65,77.21097561,0.257553323,58316954,8841000,15.15254531,31879000,54.6372573,175850,72.68631422,0.109196375,26.32166329,241930,12554474,-0.016128407,243610,241.0488736,78.472,0.332766255
United Kingdom,Europe,1999,12.3,10.8,1.71,79.7,74.8,77.1902439,0.291406085,58487141,14878000,25.41757307,32829000,56.08505891,175180,72.40937461,0.10691239,25.84631918,241930,12556019,0.012305613,243610,241.7523292,78.532,0.367838511
United Kingdom,Europe,2000,11.9,10.8,1.68,79.9,75,77.3902439,0.333405882,58682466,27185000,46.28415293,34021000,57.92286801,172190,71.17347993,0.1008308,24.4574877,241930,12563329,0.058202149,243610,242.5596908,78.591,0.408505665
United Kingdom,Europe,2001,11.5,10.3,1.64,80.2,75.4,77.74146341,0.357300887,58892514,43452000,73.70811816,35228000,59.75765411,169640,70.11945604,0.09977499,24.2880172,241930,12572963,0.07665411,243610,243.4279089,78.651,0.433615661
United Kingdom,Europe,2002,11.3,10.2,1.63,80.4,75.7,77.99268293,0.38497597,59119673,46283000,78.20217751,34579000,58.42648696,169530,70.07398834,0.095585779,23.35799611,241930,12562339,-0.084534498,243610,244.366854,78.751,0.512040255
United Kingdom,Europe,2003,11.3,10.2,1.63,80.5,75.9,78.14390244,0.42333708,59370479,49228000,82.83088603,34737600,58.44938219,169760,70.16905717,0.097455842,23.91600876,241930,12439896,-0.979464267,243610,245.4035423,79.047,0.798501015
United Kingdom,Europe,2004,11.7,10.2,1.7,80.7,76.3,78.44634146,0.465641114,59647577,54256221,90.88455695,34550320,57.87521629,169560,70.08638862,0.094873929,23.39106353,241930,12323786,-0.937751106,243610,246.5489067,79.339,0.834359753
United Kingdom,Europe,2005,11.9,9.7,1.75,81,76.6,78.74634146,0.568943113,59987905,59687915,99.50619762,34576487,57.64273637,170510,70.47906419,0.097002887,24.05241185,241930,12220136,-0.844613311,243610,247.9556277,79.629,0.933797334
United Kingdom,Europe,2006,12,9.6,1.76,81.2,77,79.04878049,0.686611306,60401206,65471665,108.5920211,34068428,56.50626804,169560,70.08638862,0.0948491,23.68040342,241930,12131582,-0.727294808,243610,249.6639772,79.915,1.045133677
United Kingdom,Europe,2007,12.3,9.4,1.82,81.4,77.2,79.24878049,0.735048678,60846820,70077926,115.6002598,33848510,55.83636352,178380,73.73207126,0.100153139,25.18910429,241930,12048279,-0.689030674,243610,251.5058901,80.199,1.089795475
United Kingdom,Europe,2008,12.6,9.4,1.87,81.6,77.4,79.44878049,0.778666112,61322463,73836210,121.1018108,33462200,54.88273318,176470,72.9425867,0.099229543,25.15190344,241930,11970758,-0.645498562,243610,253.4719258,80.479,1.127189955
United Kingdom,Europe,2009,12.9,9.4,1.91,81.7,77.6,79.6,0.787032622,61806995,74940937,122.1864624,34191893,55.74772101,176840,73.0955235,0.097157288,24.82122928,241930,11893520,-0.647312856,243610,255.4747034,80.757,1.131869196
United Kingdom,Europe,2010,12.7,9,1.89,82.1,78.1,80.05121951,0.75639086,62276270,76481053,123.9547246,33506000,54.3039987,173250,71.6116232,0.0971317,25.00310007,241930,11813186,-0.677734878,243610,257.4144174,81.031,1.095105268
United Kingdom,Europe,2011,12.9,9,1.92,82.4,78.5,80.40243902,0.783888647,62766365,76729827,123.6254863,33409000,53.82787936,172240,71.19414707,0.095114637,24.67655934,241930,11736055,-0.655063794,243610,259.4401893,81.302,1.117771085
United Kingdom,Europe,2012,12.8,8.7,1.91,83,79,80.95121951,0.781677289,63258918,77162298,123.6041988,33252352,53.26604356,171640,70.94614145,0.095828386,25.05683462,241930,11658619,-0.661999246,243610,261.4761212,81.57,1.110769713
United Kingdom,Europe,2013,12.8,8.9,1.9,83.6,79.5,81.5,0.688073856,63695687,78329355,124.7618169,33197391,52.8763044,171820,71.02054313,0.097526227,25.67684868,241930,11570959,-0.754731025,243610,263.281474,81.834,1.011199484
Greece,Europe,1980,15.5,8.6,2.26,76.401,70.404,73.32936585,1.246698067,9548258,0,0,2156046,22.6126895,91810,71.2257564,0.306757526,22.72304112,128900,2972373,-0.273950683,131960,74.0749263,68.87,1.941710485
Greece,Europe,1981,15.4,9.1,2.23,76.791,70.653,73.64714634,0.982220016,9642505,0,0,2270406,23.54581341,91800,71.21799845,0.301062846,22.52133437,128900,2956103,-0.548877683,131960,74.80608999,69.343,1.666674206
Greece,Europe,1982,14.5,8.9,2.09,77.183,70.909,73.9694878,0.896616063,9729350,0,0,2401169,24.68251129,92060,71.4197052,0.300636733,22.69200931,128900,2943518,-0.426638223,131960,75.47982933,69.746,1.476099738
Greece,Europe,1983,14,8.8,2.03,77.553,71.159,74.27802439,0.61646204,9789513,0,0,2534413,25.87334072,92060,71.4197052,0.299095573,22.71528317,128900,2942728,-0.026842235,131960,75.94657099,69.94,0.894228983
Greece,Europe,1984,13.5,9.2,1.94,77.888,71.4,74.56487805,0.581724932,9846627,0,0,2714395,27.56278023,91820,71.23351435,0.294517097,22.49806051,128900,2940794,-0.065742937,131960,76.38965865,70.134,0.858721777
Greece,Europe,1985,12.7,8.9,1.83,78.18,71.634,74.82717073,0.498156576,9895801,0,0,2926885,29.58685544,92090,71.44297905,0.295276754,22.66873545,128900,2936381,-0.150174219,131960,76.77114818,70.327,0.772972074
